	"salary"	"age"	"elevel"	"car"	"zipcode"	"credit"	"predictedBrand"
"1517"	139401.6075	58	2	12	0	200868.2978	"Sony"
"1518"	140011.9386	31	4	8	1	59664.47656	"Sony"
"1519"	31704.53897	59	0	8	6	116075.5922	"Sony"
"1520"	149882.2655	30	0	5	1	229677.1535	"Sony"
"1521"	134544.034	64	2	14	8	323512.4639	"Sony"
"1522"	100868.1997	32	2	11	2	253218.8514	"Sony"
"1523"	90881.82941	46	4	8	7	0	"Acer"
"1524"	66945.10148	77	0	7	5	401513.9302	"Acer"
"1525"	150000	40	2	8	0	395472.4266	"Sony"
"1526"	123950.8667	45	0	14	6	188892.6691	"Sony"
"1527"	138334.9093	62	2	2	7	165488.9531	"Sony"
"1528"	141557.7501	75	4	5	7	388776.7112	"Sony"
"1529"	145286.4726	64	3	16	6	373881.2602	"Sony"
"1530"	22418.92888	56	3	11	5	91584.24011	"Sony"
"1531"	145625.4044	72	4	2	0	37475.16237	"Sony"
"1532"	63287.80793	64	2	3	3	131815.0061	"Acer"
"1533"	87085.678	48	4	12	6	123620.543	"Acer"
"1534"	105806.2988	80	2	6	4	123322.1727	"Sony"
"1535"	97711.32972	39	3	20	1	340117.575	"Acer"
"1536"	108332.0264	68	4	6	2	257415.8235	"Sony"
"1537"	53675.67265	20	1	16	7	78504.4907	"Acer"
"1538"	29685.20844	30	0	18	7	49747.88903	"Sony"
"1539"	91184.5495	73	4	6	2	220923.5667	"Sony"
"1540"	72336.42077	27	1	10	6	111378.1317	"Acer"
"1541"	137051.4573	45	3	17	6	230290.1333	"Sony"
"1542"	63069.0047	29	1	10	5	262075.4397	"Acer"
"1543"	136511.266	46	4	11	4	115593.9685	"Sony"
"1544"	53631.33103	48	3	7	3	397402.0559	"Sony"
"1545"	135417.3636	40	0	10	0	460982.9013	"Sony"
"1546"	112998.0436	26	0	6	8	191289.3699	"Sony"
"1547"	111532.0991	71	1	20	8	394560.5882	"Sony"
"1548"	36121.18171	20	4	16	4	72563.61307	"Sony"
"1549"	84962.36308	38	3	15	2	107025.285	"Acer"
"1550"	124475.3278	64	0	13	7	435673.6252	"Sony"
"1551"	128864.1234	53	1	1	6	46226.04622	"Sony"
"1552"	25259.73207	45	0	14	0	133268.4121	"Sony"
"1553"	32444.17813	37	4	19	1	455748.6208	"Sony"
"1554"	92927.41518	34	3	9	7	380513.0438	"Acer"
"1555"	141749.3409	36	4	17	4	309709.7607	"Sony"
"1556"	108327.2801	80	1	18	0	118155.7609	"Sony"
"1557"	147497.6472	27	3	3	0	354689.4453	"Sony"
"1558"	36032.90583	34	3	9	2	86104.97842	"Sony"
"1559"	58960.40856	69	1	13	8	12924.33517	"Acer"
"1560"	72562.72477	53	0	6	5	361728.3982	"Sony"
"1561"	95479.76617	75	3	16	2	143003.6842	"Sony"
"1562"	24635.88017	52	1	11	7	409696.4739	"Sony"
"1563"	148462.9556	48	2	18	5	402577.8507	"Sony"
"1564"	38901.63484	66	1	17	1	35015.7985	"Acer"
"1565"	146649.5791	34	2	2	7	127720.2453	"Sony"
"1566"	75283.73832	23	0	14	2	384083.3048	"Acer"
"1567"	145914.4845	28	1	3	7	425389.1252	"Sony"
"1568"	130347.1357	46	0	4	0	176422.7568	"Sony"
"1569"	21512.6511	64	0	17	6	307443.7552	"Sony"
"1570"	104979.6114	36	4	14	5	55062.64185	"Sony"
"1571"	52822.31355	70	2	18	8	259982.0406	"Acer"
"1572"	120756.218	32	0	9	5	138675.3235	"Sony"
"1573"	70268.48517	33	3	17	5	393937.0013	"Acer"
"1574"	22538.61307	44	2	1	7	428158.6097	"Sony"
"1575"	86108.41912	52	4	7	7	226719.1032	"Acer"
"1576"	109767.8671	52	2	5	6	108686.5452	"Acer"
"1577"	150000	53	2	13	0	323199.5615	"Sony"
"1578"	134966.2834	60	0	17	6	0	"Sony"
"1579"	139035.17	32	0	16	2	399719.6047	"Sony"
"1580"	28459.09027	38	1	8	4	152730.9584	"Sony"
"1581"	88390.52725	32	0	5	3	277033.6406	"Acer"
"1582"	120451.1727	69	1	19	8	306837.5536	"Sony"
"1583"	122122.6531	31	4	2	8	136018.3188	"Sony"
"1584"	33697.34612	62	2	18	7	149254.0735	"Acer"
"1585"	23648.46789	51	1	9	1	407924.174	"Sony"
"1586"	91164.65022	47	2	12	0	464435.1477	"Acer"
"1587"	109883.4551	66	0	18	4	285065.1442	"Sony"
"1588"	75833.15417	48	0	17	4	308044.2613	"Acer"
"1589"	72674.79286	77	2	4	7	128366.6057	"Acer"
"1590"	38810.7164	58	0	5	3	349793.6683	"Sony"
"1591"	135748.2846	49	3	18	2	151999.8029	"Sony"
"1592"	44086.71997	36	1	13	2	455464.5078	"Sony"
"1593"	150000	65	1	15	7	272297.1962	"Sony"
"1594"	148300.0547	43	0	20	6	457656.897	"Sony"
"1595"	48891.89737	64	3	8	1	276984.1357	"Acer"
"1596"	105318.2145	63	4	5	1	52629.61448	"Sony"
"1597"	36708.51006	71	3	13	7	4567.52187	"Acer"
"1598"	26495.14406	55	0	1	4	347651.0643	"Sony"
"1599"	33526.54601	52	3	16	8	422176.0491	"Sony"
"1600"	27179.17521	71	0	8	7	121600.4139	"Acer"
"1601"	109620.5827	55	1	12	6	308102.6805	"Acer"
"1602"	136784.136	27	3	13	0	182271.0362	"Sony"
"1603"	67120.94001	56	1	9	0	181051.0012	"Sony"
"1604"	49736.13226	39	1	17	1	79439.13968	"Sony"
"1605"	66109.72441	43	1	1	5	156012.6022	"Sony"
"1606"	145681.8624	20	1	10	5	459090.905	"Sony"
"1607"	47361.67268	80	4	9	6	210048.9246	"Acer"
"1608"	41974.74089	41	2	15	6	101992.7286	"Sony"
"1609"	133973.3129	55	0	11	0	36898.3822	"Sony"
"1610"	132140.0278	72	3	7	2	489917.9764	"Sony"
"1611"	71120.5701	66	1	20	3	458086.184	"Acer"
"1612"	57799.9237	53	1	7	8	209789.7183	"Sony"
"1613"	146675.9135	62	4	1	7	107852.1585	"Sony"
"1614"	50591.20194	72	1	2	6	320465.7608	"Acer"
"1615"	137399.841	51	4	4	8	481400.5649	"Sony"
"1616"	33507.08755	20	0	19	1	500000	"Sony"
"1617"	81468.07826	24	0	2	8	377373.4312	"Acer"
"1618"	86468.96152	58	3	6	7	88787.70739	"Acer"
"1619"	120596.2478	61	3	9	8	90226.85803	"Sony"
"1620"	125221.0807	52	2	16	2	367598.9261	"Sony"
"1621"	41730.17267	69	1	16	7	387515.5009	"Acer"
"1622"	98060.47113	31	1	1	3	181224.2363	"Sony"
"1623"	150000	79	3	7	2	154903.6874	"Sony"
"1624"	99453.92446	56	1	3	7	307624.5654	"Acer"
"1625"	68705.14032	37	4	9	6	138172.4133	"Acer"
"1626"	82692.75707	38	3	14	4	96437.31808	"Acer"
"1627"	86673.96911	47	1	9	0	322651.3474	"Acer"
"1628"	123121.2511	52	0	17	2	431211.7157	"Acer"
"1629"	61117.49478	61	2	10	2	56354.40583	"Acer"
"1630"	78060.22798	43	1	19	1	475168.0782	"Acer"
"1631"	20000	32	3	17	6	93379.90072	"Sony"
"1632"	53038.59233	40	0	18	3	341329.5898	"Sony"
"1633"	68646.13192	33	0	7	5	42284.5055	"Acer"
"1634"	40029.59288	51	1	12	8	164864.4372	"Sony"
"1635"	128935.1316	30	0	14	3	148601.6319	"Sony"
"1636"	20000	24	1	7	8	399658.0276	"Sony"
"1637"	132680.0084	28	0	13	3	221316.3129	"Sony"
"1638"	89463.95111	61	2	12	5	498376.678	"Sony"
"1639"	68391.68785	20	0	5	5	311679.7064	"Acer"
"1640"	52230.72455	53	2	5	4	181152.8558	"Sony"
"1641"	66933.66849	28	1	11	2	483940.7223	"Acer"
"1642"	49282.55084	54	2	13	4	238571.0827	"Sony"
"1643"	149700.3776	28	2	12	5	347974.6338	"Sony"
"1644"	138818.2589	68	2	18	8	203972.826	"Sony"
"1645"	97761.67402	62	2	10	2	233658.9836	"Sony"
"1646"	26468.06829	80	4	11	0	439572.484	"Acer"
"1647"	66611.76138	32	2	3	1	23778.53948	"Acer"
"1648"	87869.46538	31	3	14	2	313621.9463	"Acer"
"1649"	132972.9541	56	1	17	4	341547.2208	"Sony"
"1650"	32481.43489	20	0	3	8	164873.0146	"Sony"
"1651"	57149.79465	52	4	9	7	478100.4528	"Sony"
"1652"	129519.3739	46	4	7	1	67500.16485	"Sony"
"1653"	133375.8801	42	4	14	6	378117.5107	"Sony"
"1654"	20000	55	4	20	5	14763.3828	"Sony"
"1655"	41072.27445	25	2	3	6	282784.2424	"Sony"
"1656"	104455.4437	48	3	17	2	331317.572	"Acer"
"1657"	42386.53808	29	2	2	5	443100.4111	"Sony"
"1658"	72670.86349	24	3	9	4	500000	"Acer"
"1659"	94704.59836	67	1	16	1	103231.7316	"Sony"
"1660"	126706.154	26	4	13	0	437967.219	"Sony"
"1661"	125472.5227	23	0	5	1	95412.18856	"Sony"
"1662"	63715.31304	40	2	4	0	86124.13603	"Acer"
"1663"	97410.21944	47	1	16	7	82246.75707	"Acer"
"1664"	90959.60223	39	0	15	7	387615.9611	"Acer"
"1665"	42314.49964	35	2	7	8	172461.6491	"Sony"
"1666"	110407.5346	44	0	15	2	240784.4523	"Acer"
"1667"	40039.65099	27	1	20	0	312747.6947	"Sony"
"1668"	41779.87823	77	2	11	0	215210.2512	"Acer"
"1669"	27182.36703	36	3	2	6	417019.2157	"Sony"
"1670"	87360.73326	54	0	12	0	118040.0905	"Acer"
"1671"	116120.071	27	4	9	4	0	"Sony"
"1672"	100639.1183	43	3	6	1	316756.9258	"Acer"
"1673"	122561.5305	62	0	4	7	13040.52641	"Sony"
"1674"	79434.92296	62	3	4	4	203451.2477	"Sony"
"1675"	127812.0264	52	1	16	8	480278.9423	"Sony"
"1676"	23844.10997	23	3	14	6	280821.9179	"Sony"
"1677"	138077.4737	49	0	20	6	483943.6639	"Sony"
"1678"	52047.48695	63	0	19	6	219367.3341	"Acer"
"1679"	35529.29421	52	2	12	5	433343.2971	"Sony"
"1680"	128979.211	38	0	6	5	323668.5527	"Sony"
"1681"	40088.93917	72	0	11	2	144261.0371	"Acer"
"1682"	75754.35814	56	2	6	0	500000	"Acer"
"1683"	106902.2314	66	4	12	2	219522.9398	"Sony"
"1684"	53379.84323	57	3	11	7	132013.8398	"Sony"
"1685"	96495.63461	24	2	9	7	427491.8489	"Acer"
"1686"	145831.2424	73	1	17	0	26547.40723	"Sony"
"1687"	133229.4462	66	2	19	2	167002.4614	"Sony"
"1688"	86217.63997	26	1	9	7	15.069409	"Acer"
"1689"	86891.41511	53	0	13	1	375925.1087	"Acer"
"1690"	50987.97029	80	0	11	7	24969.21024	"Acer"
"1691"	20000	66	2	20	4	219955.8668	"Sony"
"1692"	92590.09251	31	2	16	3	419789.5448	"Acer"
"1693"	65239.05255	65	4	9	2	313068.7322	"Acer"
"1694"	85423.46938	60	3	8	2	143521.2838	"Acer"
"1695"	89551.38131	72	1	1	6	110942.659	"Sony"
"1696"	73749.06079	36	0	18	2	219869.7572	"Acer"
"1697"	65770.55353	68	3	2	7	256229.6144	"Acer"
"1698"	134494.9163	33	2	8	2	484434.7334	"Sony"
"1699"	65454.00412	32	0	16	2	15518.60415	"Acer"
"1700"	146394.2245	20	0	13	5	17971.72889	"Sony"
"1701"	149735.142	53	0	14	1	323029.7394	"Sony"
"1702"	113212.6092	38	1	6	6	152723.999	"Sony"
"1703"	150000	26	1	13	3	208628.2188	"Sony"
"1704"	65241.64739	69	2	4	6	436815.2943	"Acer"
"1705"	52260.50717	30	1	2	5	167614.1728	"Acer"
"1706"	61125.53466	60	0	7	3	500000	"Acer"
"1707"	122442.7133	28	1	17	8	357124.2025	"Sony"
"1708"	29904.58674	64	4	17	8	448106.9137	"Acer"
"1709"	94758.96428	70	1	20	3	205676.1272	"Sony"
"1710"	38748.13505	20	0	20	5	354035.2919	"Sony"
"1711"	129601.5309	58	2	3	5	199052.3872	"Sony"
"1712"	85546.19306	51	2	18	6	410639.7668	"Acer"
"1713"	118025.5006	31	2	17	3	270797.0065	"Sony"
"1714"	62817.02464	45	2	11	7	398717.7076	"Sony"
"1715"	108177.7893	30	3	4	7	347755.7561	"Sony"
"1716"	20000	37	2	5	6	77235.85774	"Sony"
"1717"	43761.73854	69	4	18	3	179955.7044	"Acer"
"1718"	137892.7601	75	4	1	7	85063.49681	"Sony"
"1719"	51177.01485	28	3	8	0	362274.9264	"Acer"
"1720"	92539.27259	34	2	5	4	465168.8652	"Acer"
"1721"	98987.38755	39	1	13	5	365614.409	"Acer"
"1722"	139338.4511	37	3	15	4	500000	"Sony"
"1723"	92051.77728	63	0	20	0	188586.5192	"Sony"
"1724"	107113.9429	20	2	19	0	367987.7902	"Sony"
"1725"	31693.21534	46	3	18	3	90758.24923	"Sony"
"1726"	149342.0079	24	0	19	1	180874.8775	"Sony"
"1727"	109382.145	30	3	13	5	118859.7932	"Sony"
"1728"	109323.4616	80	2	7	1	259460.9223	"Sony"
"1729"	120354.3059	53	1	18	2	131241.636	"Acer"
"1730"	33646.32329	40	1	19	0	446143.6253	"Sony"
"1731"	111960.8941	57	2	12	5	179699.983	"Acer"
"1732"	54669.04415	60	2	5	1	233110.0593	"Acer"
"1733"	101840.7279	63	1	20	2	416106.7236	"Sony"
"1734"	68703.6422	47	4	12	1	63872.77664	"Sony"
"1735"	20000	32	4	12	2	18203.67614	"Sony"
"1736"	142720.6628	56	2	3	7	202577.1045	"Sony"
"1737"	67377.70255	29	1	6	4	28750.49605	"Acer"
"1738"	49552.5752	64	2	19	7	464419.3081	"Acer"
"1739"	113936.6135	44	4	13	8	402256.5939	"Acer"
"1740"	77710.46102	41	3	1	5	313742.9024	"Acer"
"1741"	63435.3638	36	4	2	4	105805.2101	"Acer"
"1742"	36195.80112	35	0	9	3	0	"Sony"
"1743"	36329.70999	20	3	13	0	256140.3841	"Sony"
"1744"	145105.5932	60	4	17	2	287926.4383	"Sony"
"1745"	45812.30001	80	3	1	5	462624.3591	"Acer"
"1746"	81512.31202	24	3	13	3	247920.4056	"Acer"
"1747"	111797.3887	38	2	11	6	278253.0392	"Sony"
"1748"	113777.9064	42	1	14	0	134212.6636	"Acer"
"1749"	95975.01206	28	0	18	6	386113.1324	"Acer"
"1750"	40100.00897	26	1	12	4	92354.90572	"Sony"
"1751"	67313.85195	64	2	19	1	125769.8786	"Acer"
"1752"	91939.01162	67	4	19	8	353282.717	"Sony"
"1753"	53291.24768	68	2	14	8	0	"Acer"
"1754"	121640.3291	20	3	8	6	307446.927	"Sony"
"1755"	134067.4638	25	3	2	8	280453.9745	"Sony"
"1756"	77276.74012	63	0	18	1	157464.8563	"Sony"
"1757"	33547.30649	51	0	12	8	0	"Sony"
"1758"	71581.65064	46	2	18	7	129302.1858	"Sony"
"1759"	98347.1498	58	1	20	3	99083.06688	"Acer"
"1760"	65856.0318	66	4	13	5	373285.6038	"Acer"
"1761"	79318.7709	44	2	15	2	171109.8659	"Acer"
"1762"	118560.0107	75	4	19	6	263275.7628	"Sony"
"1763"	84822.87008	76	2	19	8	178278.3471	"Sony"
"1764"	21737.90118	78	2	20	3	337176.5812	"Sony"
"1765"	132822.7524	42	4	2	7	40670.03014	"Sony"
"1766"	46690.01544	38	0	3	3	17454.10818	"Sony"
"1767"	51788.4214	48	3	12	1	481658.3056	"Sony"
"1768"	131597.3428	62	4	8	3	305579.9631	"Sony"
"1769"	117602.6762	62	4	11	1	311884.948	"Sony"
"1770"	26362.9602	77	1	20	2	278640.7011	"Acer"
"1771"	89697.0344	32	3	11	3	405569.8548	"Acer"
"1772"	52930.53614	63	1	20	3	235232.7598	"Acer"
"1773"	64764.06557	67	2	2	2	143646.1172	"Acer"
"1774"	132734.2174	80	2	3	1	418513.6674	"Sony"
"1775"	23601.89641	47	1	7	6	17044.02518	"Sony"
"1776"	30821.17591	45	2	13	1	447544.314	"Sony"
"1777"	137708.179	61	1	12	8	330549.9886	"Sony"
"1778"	150000	53	3	12	2	108401.2089	"Sony"
"1779"	116877.807	50	3	11	7	294980.828	"Acer"
"1780"	126430.5506	78	1	12	4	343700.1412	"Sony"
"1781"	20000	44	0	3	0	220834.7089	"Sony"
"1782"	139732.9882	66	1	6	1	425676.7803	"Sony"
"1783"	91380.77966	56	1	11	5	302434.3917	"Acer"
"1784"	26693.23148	27	3	10	3	348138.7879	"Sony"
"1785"	112664.6459	51	2	9	3	474434.7296	"Acer"
"1786"	147888.8843	75	2	19	4	36107.26522	"Sony"
"1787"	111265.5165	41	3	14	1	55051.72921	"Acer"
"1788"	58108.57334	76	2	7	7	279641.4178	"Acer"
"1789"	116639.2946	44	1	2	3	385025.1366	"Acer"
"1790"	20202.62433	53	0	20	7	370160.6401	"Sony"
"1791"	36339.40991	51	0	14	3	255261.6496	"Sony"
"1792"	93831.65979	42	3	8	6	144206.3488	"Acer"
"1793"	104607.5083	66	1	8	3	121894.4739	"Sony"
"1794"	94095.14572	74	0	8	6	314377.4945	"Sony"
"1795"	79761.17257	33	2	10	2	38566.25433	"Acer"
"1796"	138079.0007	63	2	3	6	434829.3768	"Sony"
"1797"	40820.75224	54	1	14	2	500000	"Sony"
"1798"	64544.47643	78	4	17	7	437461.7477	"Acer"
"1799"	131124.8917	23	1	19	7	192661.0231	"Sony"
"1800"	106954.5261	40	0	1	6	301493.8468	"Acer"
"1801"	82991.99589	78	3	19	5	96785.45409	"Sony"
"1802"	23273.30841	34	3	6	3	254587.4325	"Sony"
"1803"	106029.0159	20	2	6	0	479454.7582	"Sony"
"1804"	53140.89511	57	3	1	1	302195.902	"Sony"
"1805"	25490.70701	24	4	9	3	107084.9625	"Sony"
"1806"	34141.7386	67	0	16	7	486395.9265	"Acer"
"1807"	91953.47343	52	1	11	0	287956.9099	"Acer"
"1808"	41662.86461	79	3	10	8	435034.8248	"Acer"
"1809"	77344.60805	79	4	20	7	316665.4589	"Sony"
"1810"	150000	56	0	3	8	471712.107	"Sony"
"1811"	116504.3192	66	3	6	0	285584.1192	"Sony"
"1812"	44118.39109	23	4	4	6	377683.3129	"Sony"
"1813"	123738.3907	21	1	18	1	451674.7616	"Sony"
"1814"	22076.71829	71	2	14	5	280637.3456	"Sony"
"1815"	94444.30162	64	4	9	6	126461.9475	"Sony"
"1816"	122490.8939	79	1	18	8	66047.73752	"Sony"
"1817"	92479.04456	61	2	8	4	350633.6193	"Sony"
"1818"	136730.4684	79	3	11	2	292663.3654	"Sony"
"1819"	137066.6634	72	4	12	8	286972.0223	"Sony"
"1820"	118921.1565	26	3	1	0	338598.3933	"Sony"
"1821"	140540.2756	59	0	18	0	308251.1521	"Sony"
"1822"	145213.8101	62	0	3	7	436774.9484	"Sony"
"1823"	131995.8069	20	1	1	1	27770.19283	"Sony"
"1824"	51010.51316	50	1	7	0	480181.3275	"Sony"
"1825"	148200.7311	44	2	19	3	74999.38491	"Sony"
"1826"	132246.6453	79	3	14	1	467861.5037	"Sony"
"1827"	109130.2447	41	1	9	5	102491.1276	"Acer"
"1828"	30910.8848	71	4	14	8	289296.8822	"Acer"
"1829"	40580.19309	65	4	12	8	38957.62472	"Acer"
"1830"	126554.0408	38	0	5	7	301260.252	"Sony"
"1831"	40353.26575	41	0	5	6	431269.7694	"Sony"
"1832"	123332.9122	80	2	8	3	119575.0908	"Sony"
"1833"	50457.77686	21	1	19	7	489563.216	"Acer"
"1834"	47542.40726	64	1	13	4	453236.2656	"Acer"
"1835"	150000	76	2	10	1	389959.7558	"Sony"
"1836"	70190.08447	20	4	3	0	368400.3953	"Acer"
"1837"	116433.384	37	0	19	6	336924.9872	"Sony"
"1838"	140411.4464	20	4	14	3	337372.4148	"Sony"
"1839"	90349.05013	71	4	17	1	83758.82641	"Sony"
"1840"	49781.06201	28	2	8	4	136060.6104	"Acer"
"1841"	101404.342	39	3	18	7	99002.67092	"Acer"
"1842"	61073.18276	68	0	6	1	305634.4057	"Acer"
"1843"	83874.95308	62	2	1	6	87097.66188	"Sony"
"1844"	114136.8173	50	1	10	3	63965.70366	"Acer"
"1845"	142135.923	63	1	5	3	64179.57075	"Sony"
"1846"	112337.8763	64	3	11	8	74728.1743	"Sony"
"1847"	66100.99315	22	0	1	2	133833.3802	"Acer"
"1848"	113274.5842	31	3	16	4	200447.5129	"Sony"
"1849"	75955.76218	63	1	1	1	69788.2347	"Acer"
"1850"	94925.84565	55	0	14	8	98252.05823	"Acer"
"1851"	53916.19066	24	2	7	6	423909.4298	"Acer"
"1852"	125396.0458	50	2	12	6	497719.186	"Sony"
"1853"	135261.8667	39	4	2	1	297952.0997	"Sony"
"1854"	28153.8264	20	4	18	7	459574.7642	"Sony"
"1855"	55188.13785	22	4	11	4	295337.8688	"Acer"
"1856"	106298.9017	51	1	5	1	159915.0469	"Acer"
"1857"	114704.3879	64	0	3	2	444501.1689	"Sony"
"1858"	44211.37717	53	1	4	0	323808.3508	"Sony"
"1859"	116173.947	54	4	7	6	456530.5633	"Acer"
"1860"	25120.73824	76	0	2	3	130417.0187	"Acer"
"1861"	48195.31877	27	4	20	8	186317.0349	"Sony"
"1862"	117219.2255	35	0	20	2	352230.4885	"Sony"
"1863"	91377.35359	47	3	20	6	496631.1848	"Acer"
"1864"	106776.1297	57	4	8	2	32752.79911	"Acer"
"1865"	80827.61142	77	1	16	7	219993.1864	"Sony"
"1866"	145973.8647	55	4	3	1	363595.0656	"Sony"
"1867"	74977.06828	69	3	20	7	54627.23021	"Acer"
"1868"	48033.17283	59	2	8	4	85939.60649	"Sony"
"1869"	27500.95335	22	2	5	2	172431.2583	"Sony"
"1870"	122349.6858	50	3	13	1	226125.1159	"Acer"
"1871"	107275.7504	51	2	18	7	473149.1105	"Acer"
"1872"	51011.98822	46	0	5	5	59437.15225	"Sony"
"1873"	42450.52404	72	3	10	2	407117.558	"Acer"
"1874"	79767.93209	36	4	3	4	349846.631	"Acer"
"1875"	83174.50322	24	3	8	2	251905.4749	"Acer"
"1876"	82983.60598	65	2	11	4	311029.7943	"Sony"
"1877"	79342.9612	44	4	13	8	424888.4189	"Acer"
"1878"	144844.4864	39	3	4	8	242506.1429	"Sony"
"1879"	109003.3161	38	0	10	3	194751.5651	"Sony"
"1880"	43760.80845	69	4	8	6	402640.4151	"Acer"
"1881"	48222.52924	27	3	16	1	150828.3867	"Sony"
"1882"	136729.9996	78	4	8	1	420371.8649	"Sony"
"1883"	132093.0566	47	3	13	4	149995.6364	"Sony"
"1884"	125628.4475	55	0	18	4	186688.8608	"Sony"
"1885"	20555.05669	63	0	5	1	124993.4542	"Sony"
"1886"	50122.5618	40	0	3	0	85461.29512	"Sony"
"1887"	34126.10225	44	0	3	4	109814.7447	"Sony"
"1888"	48961.72457	41	2	15	1	17864.7533	"Sony"
"1889"	84159.6108	55	4	1	2	203631.3978	"Acer"
"1890"	84134.19493	68	1	10	1	206743.9337	"Sony"
"1891"	59546.72551	27	2	16	5	29633.18404	"Acer"
"1892"	45246.65115	29	4	6	6	408529.9601	"Sony"
"1893"	72270.20313	30	4	5	4	367950.0572	"Acer"
"1894"	65678.57449	75	3	17	2	43082.70013	"Acer"
"1895"	106188.0603	26	2	12	5	157020.6222	"Sony"
"1896"	60551.24242	38	4	5	0	199596.5473	"Acer"
"1897"	104691.1763	33	0	7	1	24992.8629	"Sony"
"1898"	83646.07336	24	4	7	2	271015.418	"Acer"
"1899"	115831.8441	20	1	6	5	44615.72631	"Sony"
"1900"	99957.54158	65	3	9	1	210800.5944	"Sony"
"1901"	47581.89374	75	0	7	7	444630.9262	"Acer"
"1902"	25465.24742	42	0	20	3	377263.8032	"Sony"
"1903"	25038.41543	59	2	19	6	103818.3188	"Sony"
"1904"	140737.634	64	4	9	1	212606.2276	"Sony"
"1905"	79889.49351	69	1	4	5	280288.3027	"Sony"
"1906"	73244.09551	71	1	14	8	357526.4342	"Acer"
"1907"	96216.1513	49	2	18	4	490430.2876	"Acer"
"1908"	79691.3579	77	1	5	6	185835.8832	"Sony"
"1909"	36660.27557	33	4	17	6	87946.12585	"Sony"
"1910"	36980.26282	61	1	18	0	249542.5925	"Acer"
"1911"	63876.10276	56	1	2	6	137363.6688	"Sony"
"1912"	27301.47298	20	2	8	8	302469.8025	"Sony"
"1913"	79177.40822	57	1	9	3	288979.1983	"Acer"
"1914"	63162.93221	75	4	1	2	368790.3889	"Acer"
"1915"	75116.07129	31	1	9	1	473713.3659	"Acer"
"1916"	144026.3539	80	3	16	3	128177.8456	"Sony"
"1917"	41112.58607	65	4	19	1	317253.5442	"Acer"
"1918"	49849.59733	56	3	19	0	77846.63002	"Sony"
"1919"	68017.81565	68	1	9	7	397282.6191	"Acer"
"1920"	50763.67156	48	3	20	5	43555.2087	"Sony"
"1921"	116518.9753	57	3	19	5	451218.9426	"Acer"
"1922"	136799.4139	25	3	11	5	145469.1188	"Sony"
"1923"	39787.47603	36	3	20	7	420736.4407	"Sony"
"1924"	122492.8831	24	1	11	8	458673.8561	"Sony"
"1925"	32963.33265	43	2	19	5	99555.44391	"Sony"
"1926"	138993.8461	22	3	17	2	195582.1077	"Sony"
"1927"	86187.50624	37	1	11	1	500000	"Acer"
"1928"	94212.09511	67	3	19	7	358181.6042	"Sony"
"1929"	22766.49681	59	4	3	5	183539.2064	"Sony"
"1930"	125047.8693	51	4	7	0	127402.9728	"Sony"
"1931"	23452.01781	39	4	14	2	500000	"Sony"
"1932"	98288.15031	24	1	6	3	444739.3177	"Sony"
"1933"	97336.60452	45	2	2	4	319986.2874	"Acer"
"1934"	48236.39874	31	0	5	5	494330.3204	"Sony"
"1935"	55803.56431	43	0	13	7	23770.03937	"Sony"
"1936"	121504.0752	49	3	11	6	143317.1531	"Acer"
"1937"	63256.44377	54	3	14	7	312240.9542	"Sony"
"1938"	113970.593	26	0	20	6	437179.4268	"Sony"
"1939"	82721.80712	55	4	3	7	107806.9226	"Acer"
"1940"	146551.7458	66	3	1	0	169312.4147	"Sony"
"1941"	83159.62092	31	3	8	5	247790.9863	"Acer"
"1942"	85900.11742	47	2	14	8	156489.8033	"Acer"
"1943"	80817.99196	68	0	18	6	108146.3371	"Sony"
"1944"	83200.49621	51	0	6	1	437246.18	"Acer"
"1945"	28454.15997	24	2	14	7	408854.949	"Sony"
"1946"	146243.3047	36	1	16	1	8154.669546	"Sony"
"1947"	113220.9382	59	3	18	5	322310.6526	"Acer"
"1948"	131473.2507	48	2	4	7	166347.8682	"Sony"
"1949"	81863.52039	60	2	9	2	416360.8755	"Acer"
"1950"	72316.49583	68	0	10	3	45951.62882	"Acer"
"1951"	48681.90555	33	1	9	3	198048.5288	"Acer"
"1952"	64068.30041	33	2	12	4	225367.0553	"Acer"
"1953"	130494.3145	66	4	15	3	143560.1286	"Sony"
"1954"	143112.0179	21	4	17	6	371585.4789	"Sony"
"1955"	22237.85666	50	0	18	7	72425.79158	"Sony"
"1956"	75293.12778	44	4	8	3	468251.1007	"Acer"
"1957"	140549.6619	74	3	2	3	0	"Sony"
"1958"	93545.34701	22	4	5	4	454962.094	"Acer"
"1959"	141771.4142	65	1	12	2	86210.24344	"Sony"
"1960"	92969.62529	48	0	1	1	171677.8417	"Acer"
"1961"	111146.534	40	1	12	2	484072.8056	"Sony"
"1962"	46010.78484	38	4	14	3	130358.0381	"Sony"
"1963"	29043.43229	55	4	19	2	88877.86732	"Sony"
"1964"	75663.75511	64	2	11	0	161319.1891	"Acer"
"1965"	101543.0338	49	3	6	1	407636.0774	"Acer"
"1966"	31911.46072	38	1	19	4	72375.45138	"Sony"
"1967"	127839.5678	49	3	9	0	395411.4843	"Sony"
"1968"	115630.7944	27	2	20	3	485226.2169	"Sony"
"1969"	124349.6895	74	3	3	3	15837.37088	"Sony"
"1970"	112728.294	70	2	19	5	102089.3235	"Sony"
"1971"	84079.89337	65	1	10	2	305952.2639	"Sony"
